-22.5000000E-03,-779.7110565E-03
-22.4993000E-03,-759.6105542E-03
-22.4986000E-03,-759.6105702E-03
-22.4979000E-03,-779.7110565E-03
-22.4972000E-03,-779.7110246E-03
-22.4965000E-03,-759.6105542E-03
-22.4958000E-03,-759.6106021E-03
-22.4950999E-03,-779.7110565E-03
-22.4943999E-03,-779.7109927E-03
-22.4936999E-03,-759.6105542E-03
-22.4929999E-03,-759.6106340E-03
-22.4922999E-03,-779.7109687E-03
-22.4915999E-03,-759.6105542E-03
-22.4908999E-03,-759.6105542E-03
-22.4901999E-03,-759.6106659E-03
-22.4894999E-03,-779.7110565E-03
-22.4887999E-03,-779.7110565E-03
-22.4880999E-03,-779.7110565E-03
-22.4873999E-03,-779.7110565E-03
-22.4866999E-03,-779.7109049E-03
-22.4859998E-03,-759.6105542E-03
-22.4852998E-03,-759.6105542E-03
-22.4845998E-03,-759.6107297E-03
-22.4838998E-03,-779.7110565E-03
-22.4831998E-03,-779.7108650E-03
-22.4824998E-03,-759.6105542E-03
-22.4817998E-03,-759.6107617E-03
-22.4810998E-03,-779.7108411E-03
-22.4803998E-03,-759.6107776E-03
-22.4796998E-03,-779.7108251E-03
-22.4789998E-03,-759.6107936E-03
-22.4782998E-03,-779.7108092E-03
-22.4775998E-03,-759.6105542E-03
-22.4768997E-03,-759.6105542E-03
-22.4761997E-03,-759.6108255E-03
-22.4754997E-03,-779.7110565E-03
-22.4747997E-03,-779.7107693E-03
-22.4740997E-03,-759.6108494E-03
-22.4733997E-03,-779.7110565E-03
-22.4726997E-03,-779.7104342E-03
-22.4719997E-03,-739.5106902E-03
-22.4712997E-03,-779.7107294E-03
-22.4705997E-03,-759.6108893E-03
-22.4698997E-03,-779.7110565E-03
-22.4691997E-03,-779.7107054E-03
-22.4684996E-03,-759.6105542E-03
-22.4677996E-03,-759.6105542E-03
-22.4670996E-03,-759.6109292E-03
-22.4663996E-03,-779.7106735E-03
-22.4656996E-03,-759.6105542E-03
-22.4649996E-03,-759.6105542E-03
-22.4642996E-03,-759.6105542E-03
-22.4635996E-03,-759.6109691E-03
-22.4628996E-03,-779.7110565E-03
