-22.5000000E-03,-236.9974945E-03
-22.4993000E-03,-257.0979968E-03
-22.4986000E-03,-257.0979968E-03
-22.4979000E-03,-257.0979728E-03
-22.4972000E-03,-236.9974945E-03
-22.4965000E-03,-236.9974945E-03
-22.4958000E-03,-236.9975423E-03
-22.4950999E-03,-257.0978851E-03
-22.4943999E-03,-216.8971198E-03
-22.4936999E-03,-257.0979250E-03
-22.4929999E-03,-236.9975743E-03
-22.4922999E-03,-257.0979968E-03
-22.4915999E-03,-257.0979010E-03
-22.4908999E-03,-236.9974945E-03
-22.4901999E-03,-236.9976062E-03
-22.4894999E-03,-257.0978771E-03
-22.4887999E-03,-236.9974945E-03
-22.4880999E-03,-236.9976301E-03
-22.4873999E-03,-257.0978532E-03
-22.4866999E-03,-236.9976461E-03
-22.4859998E-03,-257.0978372E-03
-22.4852998E-03,-236.9976620E-03
-22.4845998E-03,-257.0978212E-03
-22.4838998E-03,-236.9976780E-03
-22.4831998E-03,-257.0979968E-03
-22.4824998E-03,-257.0979968E-03
-22.4817998E-03,-257.0979968E-03
-22.4810998E-03,-257.0979968E-03
-22.4803998E-03,-257.0982202E-03
-22.4796998E-03,-277.1984991E-03
-22.4789998E-03,-277.1980203E-03
-22.4782998E-03,-236.9977418E-03
-22.4775998E-03,-257.0979968E-03
-22.4768997E-03,-257.0979968E-03
-22.4761997E-03,-257.0979968E-03
-22.4754997E-03,-257.0979968E-03
-22.4747997E-03,-257.0979968E-03
-22.4740997E-03,-257.0982920E-03
-22.4733997E-03,-277.1981959E-03
-22.4726997E-03,-257.0979968E-03
-22.4719997E-03,-257.0979968E-03
-22.4712997E-03,-257.0983239E-03
-22.4705997E-03,-277.1981640E-03
-22.4698997E-03,-257.0979968E-03
-22.4691997E-03,-257.0979968E-03
-22.4684996E-03,-257.0983558E-03
-22.4677996E-03,-277.1981320E-03
-22.4670996E-03,-257.0979968E-03
-22.4663996E-03,-257.0979968E-03
-22.4656996E-03,-257.0979968E-03
-22.4649996E-03,-257.0979968E-03
-22.4642996E-03,-257.0984037E-03
-22.4635996E-03,-277.1984991E-03
-22.4628996E-03,-277.1980762E-03
-22.4621996E-03,-257.0984276E-03
-22.4614996E-03,-277.1984991E-03
-22.4607996E-03,-277.1984991E-03
-22.4600996E-03,-277.1984991E-03
-22.4593995E-03,-277.1984991E-03
-22.4586995E-03,-277.1980283E-03
-22.4579995E-03,-257.0984755E-03
-22.4572995E-03,-277.1980124E-03
-22.4565995E-03,-257.0984915E-03
-22.4558995E-03,-277.1984991E-03
-22.4551995E-03,-277.1842011E-03
-22.4544995E-03,+285.6150466E-03
-22.4537995E-03,+265.5150630E-03
-22.4530995E-03,+265.5145284E-03
-22.4523995E-03,+245.4151032E-03
-22.4516995E-03,+265.5150630E-03
-22.4509995E-03,+265.5145044E-03
-22.4502994E-03,+245.4145607E-03
-22.4495994E-03,+245.4151351E-03
-22.4488994E-03,+265.5144805E-03
-22.4481994E-03,+245.4151511E-03
-22.4474994E-03,+265.5156614E-03
-22.4467994E-03,+285.6143525E-03
-22.4460994E-03,+245.4151750E-03
-22.4453994E-03,+265.5150630E-03
-22.4446994E-03,+265.5156933E-03
-22.4439994E-03,+285.6155653E-03
-22.4432994E-03,+285.6155653E-03
-22.4425994E-03,+285.6149110E-03
-22.4418994E-03,+265.5150630E-03
-22.4411993E-03,+265.5150630E-03
-22.4404993E-03,+265.5150630E-03
-22.4397993E-03,+265.5150630E-03
-22.4390993E-03,+265.5150630E-03
-22.4383993E-03,+265.5150630E-03
-22.4376993E-03,+265.5150630E-03
-22.4369993E-03,+265.5150630E-03
-22.4362993E-03,+265.5150630E-03
-22.4355993E-03,+265.5150630E-03
-22.4348993E-03,+265.5150630E-03
-22.4341993E-03,+265.5150630E-03
-22.4334993E-03,+265.5158209E-03
-22.4327993E-03,+285.6147993E-03
-22.4320992E-03,+265.5150630E-03
-22.4313992E-03,+265.5158449E-03
-22.4306992E-03,+285.6155653E-03
-22.4299992E-03,+285.6155653E-03
-22.4292992E-03,+285.6155653E-03
-22.4285992E-03,+285.6155653E-03
-22.4278992E-03,+285.6147434E-03
-22.4271992E-03,+265.5150630E-03
-22.4264992E-03,+265.5150630E-03
-22.4257992E-03,+265.5150630E-03
-22.4250992E-03,+265.5159167E-03
-22.4243992E-03,+285.6147035E-03
-22.4236992E-03,+265.5150630E-03
-22.4229991E-03,+265.5150630E-03
-22.4222991E-03,+265.5159486E-03
-22.4215991E-03,+285.6146716E-03
-22.4208991E-03,+265.5159646E-03
-22.4201991E-03,+285.6155653E-03
-22.4194991E-03,+285.6155653E-03
-22.4187991E-03,+285.6164908E-03
-22.4180991E-03,+305.7151340E-03
-22.4173991E-03,+285.6155653E-03
-22.4166991E-03,+285.6155653E-03
-22.4159991E-03,+285.6155653E-03
-22.4152991E-03,+285.6155653E-03
-22.4145991E-03,+285.6155653E-03
-22.4138990E-03,+285.6165466E-03
-22.4131990E-03,+305.7150782E-03
-22.4124990E-03,+285.6155653E-03
-22.4117990E-03,+285.6155653E-03
-22.4110990E-03,+285.6165786E-03
-22.4103990E-03,+305.7150463E-03
-22.4096990E-03,+285.5888044E-03
-22.4089990E-03,-236.9985317E-03
-22.4082990E-03,-257.0979968E-03
-22.4075990E-03,-257.0979968E-03
-22.4068990E-03,-257.0979968E-03
-22.4061990E-03,-257.0969276E-03
-22.4054989E-03,-236.9974945E-03
-22.4047989E-03,-236.9985796E-03
-22.4040989E-03,-257.0969037E-03
-22.4033989E-03,-236.9974945E-03
-22.4026989E-03,-236.9963854E-03
-22.4019989E-03,-216.8992262E-03
-22.4012989E-03,-257.0979968E-03
-22.4005989E-03,-257.0968638E-03
-22.3998989E-03,-236.9974945E-03
-22.3991989E-03,-236.9974945E-03
-22.3984989E-03,-236.9986514E-03
-22.3977989E-03,-257.0968319E-03
-22.3970989E-03,-236.9974945E-03
-22.3963988E-03,-236.9986753E-03
-22.3956988E-03,-257.0979968E-03
-22.3949988E-03,-257.0979968E-03
-22.3942988E-03,-257.0979968E-03
-22.3935988E-03,-257.0979968E-03
-22.3928988E-03,-257.0979968E-03
-22.3921988E-03,-257.0979968E-03
-22.3914988E-03,-257.0979968E-03
-22.3907988E-03,-257.0979968E-03
-22.3900988E-03,-257.0979968E-03
-22.3893988E-03,-257.0979968E-03
-22.3886988E-03,-257.0979968E-03
-22.3879988E-03,-257.0967202E-03
-22.3872987E-03,-236.9987791E-03
-22.3865987E-03,-257.0979968E-03
-22.3858987E-03,-257.0979968E-03
-22.3851987E-03,-257.0979968E-03
-22.3844987E-03,-257.0979968E-03
-22.3837987E-03,-257.0993213E-03
-22.3830987E-03,-277.1958342E-03
-22.3823987E-03,-236.9988349E-03
-22.3816987E-03,-257.0979968E-03
-22.3809987E-03,-257.0979968E-03
-22.3802987E-03,-257.0979968E-03
-22.3795987E-03,-257.0979968E-03
-22.3788987E-03,-257.0993771E-03
-22.3781986E-03,-277.1984991E-03
-22.3774986E-03,-277.1984991E-03
-22.3767986E-03,-277.1970948E-03
-22.3760986E-03,-257.0994090E-03
-22.3753986E-03,-277.1984991E-03
-22.3746986E-03,-277.1970709E-03
-22.3739986E-03,-257.1008691E-03
-22.3732986E-03,-297.2961130E-03
-22.3725986E-03,-257.0994489E-03
-22.3718986E-03,-277.1970389E-03
-22.3711986E-03,-257.0994649E-03
-22.3704986E-03,-277.1970230E-03
-22.3697986E-03,-257.0979968E-03
-22.3690985E-03,-257.0994888E-03
-22.3683985E-03,-277.1969991E-03
-22.3676985E-03,-257.0995048E-03
-22.3669985E-03,-277.2000150E-03
-22.3662985E-03,-297.2990014E-03
-22.3655985E-03,-297.2974694E-03
-22.3648985E-03,-277.1984991E-03
-22.3641985E-03,-277.1567061E-03
-22.3634985E-03,+265.5135071E-03
-22.3627985E-03,+245.4145607E-03
-22.3620985E-03,+245.4161325E-03
-22.3613985E-03,+265.5134832E-03
-22.3606985E-03,+245.4161484E-03
-22.3599984E-03,+265.5166587E-03
-22.3592984E-03,+285.6139615E-03
-22.3585984E-03,+265.5150630E-03
-22.3578984E-03,+265.5150630E-03
-22.3571984E-03,+265.5150630E-03
-22.3564984E-03,+265.5150630E-03
-22.3557984E-03,+265.5150630E-03
-22.3550984E-03,+265.5167146E-03
-22.3543984E-03,+285.6139057E-03
-22.3536984E-03,+265.5150630E-03
-22.3529984E-03,+265.5133874E-03
-22.3522984E-03,+245.4145607E-03
-22.3515984E-03,+245.4162522E-03
-22.3508983E-03,+265.5150630E-03
-22.3501983E-03,+265.5167704E-03
-22.3494983E-03,+285.6155653E-03
-22.3487983E-03,+285.6155653E-03
-22.3480983E-03,+285.6155653E-03
-22.3473983E-03,+285.6138259E-03
-22.3466983E-03,+265.5150630E-03
-22.3459983E-03,+265.5150630E-03
-22.3452983E-03,+265.5150630E-03
-22.3445983E-03,+265.5168343E-03
-22.3438983E-03,+285.6155653E-03
-22.3431983E-03,+285.6137780E-03
-22.3424982E-03,+265.5150630E-03
-22.3417982E-03,+265.5186694E-03
-22.3410982E-03,+305.7124452E-03
-22.3403982E-03,+265.5132438E-03
-22.3396982E-03,+245.4182149E-03
-22.3389982E-03,+285.6137301E-03
-22.3382982E-03,+265.5169061E-03
-22.3375982E-03,+285.6118631E-03
-22.3368982E-03,+245.4164197E-03
-22.3361982E-03,+265.5169300E-03
-22.3354982E-03,+285.6155653E-03
-22.3347982E-03,+285.6136823E-03
-22.3340982E-03,+265.5150630E-03
-22.3333981E-03,+265.5169619E-03
-22.3326981E-03,+285.6155653E-03
-22.3319981E-03,+285.6136503E-03
-22.3312981E-03,+265.5169858E-03
-22.3305981E-03,+285.6155653E-03
-22.3298981E-03,+285.6155653E-03
-22.3291981E-03,+285.6136184E-03
-22.3284981E-03,+265.5189726E-03
-22.3277981E-03,+305.7141048E-03
-22.3270981E-03,+285.6135945E-03
-22.3263981E-03,+265.5170417E-03
-22.3256981E-03,+285.6175520E-03
-22.3249981E-03,+305.7140729E-03
-22.3242980E-03,+285.6155653E-03
-22.3235980E-03,+285.6155653E-03
-22.3228980E-03,+285.6155653E-03
-22.3221980E-03,+285.6155653E-03
-22.3214980E-03,+285.6155653E-03
-22.3207980E-03,+285.6135227E-03
-22.3200980E-03,+265.5171135E-03
-22.3193980E-03,+285.6155653E-03
-22.3186980E-03,+285.5618361E-03
-22.3179980E-03,-236.9974945E-03
-22.3172980E-03,-236.9974945E-03
-22.3165980E-03,-236.9995849E-03
-22.3158980E-03,-257.0979968E-03
-22.3151979E-03,-257.0958904E-03
-22.3144979E-03,-236.9996089E-03
-22.3137979E-03,-257.0979968E-03
-22.3130979E-03,-257.0958664E-03
-22.3123979E-03,-236.9953562E-03
-22.3116979E-03,-216.8991385E-03
-22.3109979E-03,-236.9996487E-03
-22.3102979E-03,-257.0979968E-03
-22.3095979E-03,-257.0979968E-03
-22.3088979E-03,-257.0979968E-03
-22.3081979E-03,-257.0958106E-03
-22.3074979E-03,-236.9974945E-03
-22.3067979E-03,-236.9996966E-03
-22.3060978E-03,-257.0979968E-03
-22.3053978E-03,-257.0957787E-03
-22.3046978E-03,-236.9997206E-03
-22.3039978E-03,-257.0979968E-03
-22.3032978E-03,-257.0957547E-03
-22.3025978E-03,-236.9974945E-03
-22.3018978E-03,-236.9997525E-03
-22.3011978E-03,-257.0979968E-03
-22.3004978E-03,-257.1002707E-03
-22.2997978E-03,-277.2007810E-03
-22.2990978E-03,-297.2944215E-03
-22.2983978E-03,-257.0979968E-03
-22.2976978E-03,-257.0979968E-03
-22.2969977E-03,-257.0979968E-03
-22.2962977E-03,-257.0979968E-03
-22.2955977E-03,-257.1003266E-03
-22.2948977E-03,-277.1984991E-03
-22.2941977E-03,-277.1961533E-03
-22.2934977E-03,-257.0979968E-03
-22.2927977E-03,-257.0979968E-03
-22.2920977E-03,-257.1003665E-03
-22.2913977E-03,-277.1961214E-03
-22.2906977E-03,-257.1003824E-03
-22.2899977E-03,-277.1961054E-03
-22.2892977E-03,-257.0979968E-03
-22.2885977E-03,-257.1004064E-03
-22.2878976E-03,-277.1960815E-03
-22.2871976E-03,-257.1004223E-03
-22.2864976E-03,-277.1960655E-03
-22.2857976E-03,-257.1004383E-03
-22.2850976E-03,-277.1960496E-03
-22.2843976E-03,-257.1004542E-03
-22.2836976E-03,-277.1960336E-03
-22.2829976E-03,-257.1004702E-03
-22.2822976E-03,-277.1935363E-03
-22.2815976E-03,-236.9999839E-03
-22.2808976E-03,-257.1004941E-03
-22.2801976E-03,-277.1984991E-03
-22.2794975E-03,-277.1984991E-03
-22.2787975E-03,-277.1959778E-03
-22.2780975E-03,-257.1030553E-03
-22.2773975E-03,-297.2964641E-03
-22.2766975E-03,-277.1984991E-03
-22.2759975E-03,-277.1984991E-03
-22.2752975E-03,-277.1984991E-03
-22.2745975E-03,-277.1984991E-03
-22.2738975E-03,-277.2010762E-03
-22.2731975E-03,-297.2292029E-03
-22.2724975E-03,+245.4171538E-03
-22.2717975E-03,+265.5098608E-03
-22.2710975E-03,+225.3192765E-03
-22.2703974E-03,+265.5124459E-03
-22.2696974E-03,+245.4171857E-03
-22.2689974E-03,+265.5150630E-03
-22.2682974E-03,+265.5124220E-03
-22.2675974E-03,+245.4172096E-03
-22.2668974E-03,+265.5150630E-03
-22.2661974E-03,+265.5150630E-03
-22.2654974E-03,+265.5150630E-03
-22.2647974E-03,+265.5123821E-03
-22.2640974E-03,+245.4199384E-03
-22.2633974E-03,+285.6155653E-03
-22.2626974E-03,+285.6128604E-03
-22.2619974E-03,+265.5150630E-03
-22.2612973E-03,+265.5150630E-03
-22.2605973E-03,+265.5123342E-03
-22.2598973E-03,+245.4172974E-03
-22.2591973E-03,+265.5150630E-03
-22.2584973E-03,+265.5150630E-03
-22.2577973E-03,+265.5150630E-03
-22.2570973E-03,+265.5178316E-03
-22.2563973E-03,+285.6127886E-03
-22.2556973E-03,+265.5150630E-03
-22.2549973E-03,+265.5178555E-03
-22.2542973E-03,+285.6127647E-03
-22.2535973E-03,+265.5150630E-03
-22.2528973E-03,+265.5178795E-03
-22.2521972E-03,+285.6155653E-03
-22.2514972E-03,+285.6127328E-03
-22.2507972E-03,+265.5150630E-03
-22.2500972E-03,+265.5179114E-03
-22.2493972E-03,+285.6155653E-03
-22.2486972E-03,+285.6127009E-03
-22.2479972E-03,+265.5150630E-03
-22.2472972E-03,+265.5150630E-03
-22.2465972E-03,+265.5179513E-03
-22.2458972E-03,+285.6126690E-03
-22.2451972E-03,+265.5150630E-03
-22.2444972E-03,+265.5179752E-03
-22.2437972E-03,+285.6126450E-03
-22.2430971E-03,+265.5150630E-03
-22.2423971E-03,+265.5179992E-03
-22.2416971E-03,+285.6155653E-03
-22.2409971E-03,+285.6126131E-03
-22.2402971E-03,+265.5180231E-03
-22.2395971E-03,+285.6125971E-03
-22.2388971E-03,+265.5150630E-03
-22.2381971E-03,+265.5150630E-03
-22.2374971E-03,+265.5150630E-03
-22.2367971E-03,+265.5150630E-03
-22.2360971E-03,+265.5150630E-03
-22.2353971E-03,+265.5150630E-03
-22.2346971E-03,+265.5180869E-03
-22.2339970E-03,+285.6125333E-03
-22.2332970E-03,+265.5150630E-03
-22.2325970E-03,+265.5181109E-03
-22.2318970E-03,+285.6125094E-03
-22.2311970E-03,+265.5181268E-03
-22.2304970E-03,+285.6186371E-03
-22.2297970E-03,+305.7129877E-03
-22.2290970E-03,+285.6155653E-03
-22.2283970E-03,+285.6155653E-03
-22.2276970E-03,+285.5348677E-03
-22.2269970E-03,-236.9974945E-03
-22.2262970E-03,-236.9974945E-03
-22.2255970E-03,-236.9974945E-03
-22.2248969E-03,-237.0006301E-03
-22.2241969E-03,-257.0948531E-03
-22.2234969E-03,-237.0006461E-03
-22.2227969E-03,-257.0948372E-03
-22.2220969E-03,-236.9974945E-03
-22.2213969E-03,-237.0006700E-03
-22.2206969E-03,-257.0979968E-03
-22.2199969E-03,-257.0979968E-03
-22.2192969E-03,-257.0979968E-03
-22.2185969E-03,-257.1012042E-03
-22.2178969E-03,-277.1952836E-03
-22.2171969E-03,-257.0979968E-03
-22.2164968E-03,-257.0979968E-03
-22.2157968E-03,-257.0979968E-03
-22.2150968E-03,-257.1012441E-03
-22.2143968E-03,-277.1984991E-03
-22.2136968E-03,-277.1984991E-03
-22.2129968E-03,-277.1952278E-03
-22.2122968E-03,-257.0947175E-03
-22.2115968E-03,-237.0007817E-03
-22.2108968E-03,-257.0979968E-03
-22.2101968E-03,-257.0979968E-03
-22.2094968E-03,-257.0979968E-03
-22.2087968E-03,-257.0979968E-03
-22.2080968E-03,-257.0979968E-03
-22.2073967E-03,-257.0979968E-03
-22.2066967E-03,-257.0979968E-03
-22.2059967E-03,-257.0979968E-03
-22.2052967E-03,-257.1013558E-03
-22.2045967E-03,-277.1951320E-03
-22.2038967E-03,-257.1013718E-03
-22.2031967E-03,-277.1984991E-03
-22.2024967E-03,-277.1951081E-03
-22.2017967E-03,-257.1013957E-03
-22.2010967E-03,-277.1984991E-03
-22.2003967E-03,-277.1984991E-03
-22.1996967E-03,-277.1984991E-03
-22.1989967E-03,-277.1984991E-03
-22.1982966E-03,-277.1984991E-03
-22.1975966E-03,-277.1984991E-03
-22.1968966E-03,-277.1984991E-03
-22.1961966E-03,-277.1984991E-03
-22.1954966E-03,-277.1950283E-03
-22.1947966E-03,-257.1014755E-03
-22.1940966E-03,-277.1984991E-03
-22.1933966E-03,-277.1984991E-03
-22.1926966E-03,-277.1984991E-03
-22.1919966E-03,-277.1984991E-03
-22.1912966E-03,-277.1984991E-03
-22.1905966E-03,-277.1984991E-03
-22.1898966E-03,-277.2020337E-03
-22.1891965E-03,-297.2954588E-03
-22.1884965E-03,-277.1984991E-03
-22.1877965E-03,-277.2020576E-03
-22.1870965E-03,-297.2954348E-03
-22.1863965E-03,-277.1984991E-03
-22.1856965E-03,-277.1984991E-03
-22.1849965E-03,-277.1984991E-03
-22.1842965E-03,-277.2056959E-03
-22.1835965E-03,-317.3886844E-03
-22.1828965E-03,-257.1016112E-03
-22.1821965E-03,-277.1043174E-03
-22.1814965E-03,+245.4181910E-03
-22.1807965E-03,+265.5150630E-03
-22.1800964E-03,+265.5114166E-03
-22.1793964E-03,+245.4145607E-03
-22.1786964E-03,+245.4145607E-03
-22.1779964E-03,+245.4182309E-03
-22.1772964E-03,+265.5150630E-03
-22.1765964E-03,+265.5113768E-03
-22.1758964E-03,+245.4145607E-03
-22.1751964E-03,+245.4145607E-03
-22.1744964E-03,+245.4145607E-03
-22.1737964E-03,+245.4182788E-03
-22.1730964E-03,+265.5150630E-03
-22.1723964E-03,+265.5113289E-03
-22.1716964E-03,+245.4145607E-03
-22.1709963E-03,+245.4183107E-03
-22.1702963E-03,+265.5150630E-03
-22.1695963E-03,+265.5150630E-03
-22.1688963E-03,+265.5150630E-03
-22.1681963E-03,+265.5150630E-03
-22.1674963E-03,+265.5112730E-03
-22.1667963E-03,+245.4183586E-03
-22.1660963E-03,+265.5150630E-03
-22.1653963E-03,+265.5150630E-03
-22.1646963E-03,+265.5188848E-03
-22.1639963E-03,+285.6155653E-03
-22.1632963E-03,+285.6155653E-03
-22.1625963E-03,+285.6117195E-03
-22.1618962E-03,+265.5150630E-03
-22.1611962E-03,+265.5150630E-03
-22.1604962E-03,+265.5150630E-03
-22.1597962E-03,+265.5150630E-03
